line,group_id,company,accident_year,exposure
ppauto,13285,Allegheny Cas Co,1996,0
ppauto,13285,Allegheny Cas Co,1997,0
ppauto,13420,Badger Mut Ins Co,1988,8903
ppauto,13420,Badger Mut Ins Co,1989,9505
ppauto,13420,Badger Mut Ins Co,1990,9412
ppauto,13420,Badger Mut Ins Co,1991,9617
ppauto,13420,Badger Mut Ins Co,1992,9871
ppauto,13420,Badger Mut Ins Co,1993,10373
ppauto,13420,Badger Mut Ins Co,1994,10885
ppauto,13420,Badger Mut Ins Co,1995,11801
ppauto,13420,Badger Mut Ins Co,1996,11968
ppauto,13420,Badger Mut Ins Co,1997,12023
ppauto,13439,Partners Mut Ins Co,1988,3796
ppauto,13439,Partners Mut Ins Co,1989,4323
ppauto,13439,Partners Mut Ins Co,1990,5154
ppauto,13439,Partners Mut Ins Co,1991,5262
ppauto,13439,Partners Mut Ins Co,1992,6032
ppauto,13439,Partners Mut Ins Co,1993,5875
ppauto,13439,Partners Mut Ins Co,1994,6175
ppauto,13439,Partners Mut Ins Co,1995,5991
ppauto,13439,Partners Mut Ins Co,1996,5947
ppauto,13439,Partners Mut Ins Co,1997,6562
ppauto,13501,Brethren Mut Ins Co,1988,8387
ppauto,13501,Brethren Mut Ins Co,1989,11809
ppauto,13501,Brethren Mut Ins Co,1990,14771
ppauto,13501,Brethren Mut Ins Co,1991,16320
ppauto,13501,Brethren Mut Ins Co,1992,13777
ppauto,13501,Brethren Mut Ins Co,1993,13826
ppauto,13501,Brethren Mut Ins Co,1994,13871
ppauto,13501,Brethren Mut Ins Co,1995,13505
ppauto,13501,Brethren Mut Ins Co,1996,12982
ppauto,13501,Brethren Mut Ins Co,1997,12828
ppauto,13528,Brotherhood Mut Ins Co,1988,367
ppauto,13528,Brotherhood Mut Ins Co,1989,406
ppauto,13528,Brotherhood Mut Ins Co,1990,503
ppauto,13528,Brotherhood Mut Ins Co,1991,524
ppauto,13528,Brotherhood Mut Ins Co,1992,597
ppauto,13528,Brotherhood Mut Ins Co,1993,654
ppauto,13528,Brotherhood Mut Ins Co,1994,758
ppauto,13528,Brotherhood Mut Ins Co,1995,705
ppauto,13528,Brotherhood Mut Ins Co,1996,752
ppauto,13528,Brotherhood Mut Ins Co,1997,697
ppauto,13587,Chicago Mut Ins Co,1988,542
ppauto,13587,Chicago Mut Ins Co,1989,584
ppauto,13587,Chicago Mut Ins Co,1990,580
ppauto,13587,Chicago Mut Ins Co,1991,607
ppauto,13587,Chicago Mut Ins Co,1992,696
ppauto,13587,Chicago Mut Ins Co,1993,837
ppauto,13587,Chicago Mut Ins Co,1994,1089
ppauto,13587,Chicago Mut Ins Co,1995,1323
ppauto,13587,Chicago Mut Ins Co,1996,1326
ppauto,13587,Chicago Mut Ins Co,1997,1361
ppauto,13595,Spartan Ins Co,1988,2941
ppauto,13595,Spartan Ins Co,1989,2933
ppauto,13595,Spartan Ins Co,1990,1989
ppauto,13595,Spartan Ins Co,1991,1750
ppauto,13595,Spartan Ins Co,1992,1631
ppauto,13595,Spartan Ins Co,1993,1623
ppauto,13595,Spartan Ins Co,1994,2805
ppauto,13595,Spartan Ins Co,1995,4062
ppauto,13595,Spartan Ins Co,1996,4908
ppauto,13595,Spartan Ins Co,1997,4615
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1988,4509
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1989,5552
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1990,6257
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1991,6867
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1992,7943
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1993,9662
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1994,9727
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1995,10848
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1996,11378
ppauto,13641,Colorado Farm Bureau Mut Ins Co,1997,11624
ppauto,13781,US Lloyds Ins Co,1988,256
ppauto,13781,US Lloyds Ins Co,1989,272
ppauto,13781,US Lloyds Ins Co,1990,338
ppauto,13781,US Lloyds Ins Co,1991,452
ppauto,13781,US Lloyds Ins Co,1992,881
ppauto,13781,US Lloyds Ins Co,1993,963
ppauto,13781,US Lloyds Ins Co,1994,607
ppauto,13781,US Lloyds Ins Co,1995,501
ppauto,13781,US Lloyds Ins Co,1996,712
ppauto,13781,US Lloyds Ins Co,1997,1020
ppauto,13889,Farmers Mut Ins Co Of NE,1988,10132
ppauto,13889,Farmers Mut Ins Co Of NE,1989,11051
ppauto,13889,Farmers Mut Ins Co Of NE,1990,11776
ppauto,13889,Farmers Mut Ins Co Of NE,1991,13129
ppauto,13889,Farmers Mut Ins Co Of NE,1992,15953
ppauto,13889,Farmers Mut Ins Co Of NE,1993,16555
ppauto,13889,Farmers Mut Ins Co Of NE,1994,17751
ppauto,13889,Farmers Mut Ins Co Of NE,1995,18452
ppauto,13889,Farmers Mut Ins Co Of NE,1996,18888
ppauto,13889,Farmers Mut Ins Co Of NE,1997,19608
ppauto,13943,Fitchburg Mut Ins Co,1988,1080
ppauto,13943,Fitchburg Mut Ins Co,1989,1428
ppauto,13943,Fitchburg Mut Ins Co,1990,1563
ppauto,13943,Fitchburg Mut Ins Co,1991,1427
ppauto,13943,Fitchburg Mut Ins Co,1992,4055
ppauto,13943,Fitchburg Mut Ins Co,1993,6449
ppauto,13943,Fitchburg Mut Ins Co,1994,7863
ppauto,13943,Fitchburg Mut Ins Co,1995,8561
ppauto,13943,Fitchburg Mut Ins Co,1996,10134
ppauto,13943,Fitchburg Mut Ins Co,1997,10589
ppauto,14044,Goodville Mut Cas Co,1988,4506
ppauto,14044,Goodville Mut Cas Co,1989,4416
ppauto,14044,Goodville Mut Cas Co,1990,4834
ppauto,14044,Goodville Mut Cas Co,1991,4841
ppauto,14044,Goodville Mut Cas Co,1992,5161
ppauto,14044,Goodville Mut Cas Co,1993,5345
ppauto,14044,Goodville Mut Cas Co,1994,5799
ppauto,14044,Goodville Mut Cas Co,1995,5928
ppauto,14044,Goodville Mut Cas Co,1996,5872
ppauto,14044,Goodville Mut Cas Co,1997,6241
ppauto,14176,Hastings Mut Ins Co,1988,6436
ppauto,14176,Hastings Mut Ins Co,1989,9179
ppauto,14176,Hastings Mut Ins Co,1990,13648
ppauto,14176,Hastings Mut Ins Co,1991,17774
ppauto,14176,Hastings Mut Ins Co,1992,17995
ppauto,14176,Hastings Mut Ins Co,1993,18830
ppauto,14176,Hastings Mut Ins Co,1994,21064
ppauto,14176,Hastings Mut Ins Co,1995,23612
ppauto,14176,Hastings Mut Ins Co,1996,27321
ppauto,14176,Hastings Mut Ins Co,1997,32618
ppauto,14257,IMT Ins Co Mut,1988,12196
ppauto,14257,IMT Ins Co Mut,1989,14426
ppauto,14257,IMT Ins Co Mut,1990,16417
ppauto,14257,IMT Ins Co Mut,1991,15598
ppauto,14257,IMT Ins Co Mut,1992,12629
ppauto,14257,IMT Ins Co Mut,1993,13538
ppauto,14257,IMT Ins Co Mut,1994,14919
ppauto,14257,IMT Ins Co Mut,1995,15589
ppauto,14257,IMT Ins Co Mut,1996,17507
ppauto,14257,IMT Ins Co Mut,1997,18453
ppauto,14281,Inland Mut Ins Co,1988,15
ppauto,14281,Inland Mut Ins Co,1989,13
ppauto,14281,Inland Mut Ins Co,1990,11
ppauto,14281,Inland Mut Ins Co,1991,8
ppauto,14281,Inland Mut Ins Co,1992,3
ppauto,14281,Inland Mut Ins Co,1993,1
ppauto,14281,Inland Mut Ins Co,1994,0
ppauto,14281,Inland Mut Ins Co,1995,0
ppauto,14281,Inland Mut Ins Co,1996,0
ppauto,14281,Inland Mut Ins Co,1997,0
ppauto,14311,Interboro Mut Ind Ins Co,1988,7008
ppauto,14311,Interboro Mut Ind Ins Co,1989,9059
ppauto,14311,Interboro Mut Ind Ins Co,1990,11129
ppauto,14311,Interboro Mut Ind Ins Co,1991,12293
ppauto,14311,Interboro Mut Ind Ins Co,1992,14662
ppauto,14311,Interboro Mut Ind Ins Co,1993,15959
ppauto,14311,Interboro Mut Ind Ins Co,1994,16138
ppauto,14311,Interboro Mut Ind Ins Co,1995,16952
ppauto,14311,Interboro Mut Ind Ins Co,1996,18481
ppauto,14311,Interboro Mut Ind Ins Co,1997,18678
ppauto,14370,Lebanon Mut Ins Co,1988,15
ppauto,14370,Lebanon Mut Ins Co,1989,101
ppauto,14370,Lebanon Mut Ins Co,1990,197
ppauto,14370,Lebanon Mut Ins Co,1991,207
ppauto,14370,Lebanon Mut Ins Co,1992,291
ppauto,14370,Lebanon Mut Ins Co,1993,64
ppauto,14370,Lebanon Mut Ins Co,1994,53
ppauto,14370,Lebanon Mut Ins Co,1995,61
ppauto,14370,Lebanon Mut Ins Co,1996,178
ppauto,14370,Lebanon Mut Ins Co,1997,517
ppauto,14443,Madison Mut Ins Co,1988,8320
ppauto,14443,Madison Mut Ins Co,1989,7988
ppauto,14443,Madison Mut Ins Co,1990,9973
ppauto,14443,Madison Mut Ins Co,1991,10629
ppauto,14443,Madison Mut Ins Co,1992,11658
ppauto,14443,Madison Mut Ins Co,1993,11243
ppauto,14443,Madison Mut Ins Co,1994,11068
ppauto,14443,Madison Mut Ins Co,1995,11607
ppauto,14443,Madison Mut Ins Co,1996,12650
ppauto,14443,Madison Mut Ins Co,1997,12959
ppauto,14550,Wea Prop & Cas Ins Co,1988,0
ppauto,14550,Wea Prop & Cas Ins Co,1989,0
ppauto,14550,Wea Prop & Cas Ins Co,1990,0
ppauto,14550,Wea Prop & Cas Ins Co,1991,0
ppauto,14550,Wea Prop & Cas Ins Co,1992,0
ppauto,14550,Wea Prop & Cas Ins Co,1993,0
ppauto,14550,Wea Prop & Cas Ins Co,1994,335
ppauto,14550,Wea Prop & Cas Ins Co,1995,960
ppauto,14550,Wea Prop & Cas Ins Co,1996,1481
ppauto,14550,Wea Prop & Cas Ins Co,1997,1544
ppauto,14885,Northwest Gf Mut Ins Co,1988,0
ppauto,14885,Northwest Gf Mut Ins Co,1989,0
ppauto,14885,Northwest Gf Mut Ins Co,1990,0
ppauto,14885,Northwest Gf Mut Ins Co,1991,-10
ppauto,14885,Northwest Gf Mut Ins Co,1992,13
ppauto,14885,Northwest Gf Mut Ins Co,1993,4
ppauto,14885,Northwest Gf Mut Ins Co,1994,0
ppauto,14885,Northwest Gf Mut Ins Co,1995,0
ppauto,14885,Northwest Gf Mut Ins Co,1996,0
ppauto,14885,Northwest Gf Mut Ins Co,1997,0
ppauto,15024,Preferred Mut Ins Co,1988,2923
ppauto,15024,Preferred Mut Ins Co,1989,3972
ppauto,15024,Preferred Mut Ins Co,1990,5845
ppauto,15024,Preferred Mut Ins Co,1991,8783
ppauto,15024,Preferred Mut Ins Co,1992,13400
ppauto,15024,Preferred Mut Ins Co,1993,17918
ppauto,15024,Preferred Mut Ins Co,1994,22068
ppauto,15024,Preferred Mut Ins Co,1995,21183
ppauto,15024,Preferred Mut Ins Co,1996,22710
ppauto,15024,Preferred Mut Ins Co,1997,22539
ppauto,15172,Southern Mut Ins Co,1988,0
ppauto,15172,Southern Mut Ins Co,1989,0
ppauto,15172,Southern Mut Ins Co,1990,0
ppauto,15172,Southern Mut Ins Co,1991,0
ppauto,15172,Southern Mut Ins Co,1992,0
ppauto,15172,Southern Mut Ins Co,1993,0
ppauto,15172,Southern Mut Ins Co,1994,0
ppauto,15172,Southern Mut Ins Co,1995,0
ppauto,15172,Southern Mut Ins Co,1996,75
ppauto,15172,Southern Mut Ins Co,1997,326
ppauto,15199,Standard Mut Ins Co,1988,10715
ppauto,15199,Standard Mut Ins Co,1989,11027
ppauto,15199,Standard Mut Ins Co,1990,12662
ppauto,15199,Standard Mut Ins Co,1991,15079
ppauto,15199,Standard Mut Ins Co,1992,15592
ppauto,15199,Standard Mut Ins Co,1993,15563
ppauto,15199,Standard Mut Ins Co,1994,16276
ppauto,15199,Standard Mut Ins Co,1995,17080
ppauto,15199,Standard Mut Ins Co,1996,17237
ppauto,15199,Standard Mut Ins Co,1997,17853
ppauto,15210,Sterling Ins Co,1988,0
ppauto,15210,Sterling Ins Co,1989,-1
ppauto,15210,Sterling Ins Co,1990,-26
ppauto,15210,Sterling Ins Co,1991,249
ppauto,15210,Sterling Ins Co,1992,652
ppauto,15210,Sterling Ins Co,1993,962
ppauto,15210,Sterling Ins Co,1994,1573
ppauto,15210,Sterling Ins Co,1995,1508
ppauto,15210,Sterling Ins Co,1996,1484
ppauto,15210,Sterling Ins Co,1997,1544
ppauto,15393,Wisconsin American Mut Ins Co,1988,1138
ppauto,15393,Wisconsin American Mut Ins Co,1989,1479
ppauto,15393,Wisconsin American Mut Ins Co,1990,1356
ppauto,15393,Wisconsin American Mut Ins Co,1991,1633
ppauto,15393,Wisconsin American Mut Ins Co,1992,2525
ppauto,15393,Wisconsin American Mut Ins Co,1993,3446
ppauto,15393,Wisconsin American Mut Ins Co,1994,3347
ppauto,15393,Wisconsin American Mut Ins Co,1995,3089
ppauto,15393,Wisconsin American Mut Ins Co,1996,3652
ppauto,15393,Wisconsin American Mut Ins Co,1997,4390
ppauto,15407,Wolverine Mut Ins Co,1988,2104
ppauto,15407,Wolverine Mut Ins Co,1989,2267
ppauto,15407,Wolverine Mut Ins Co,1990,2855
ppauto,15407,Wolverine Mut Ins Co,1991,3286
ppauto,15407,Wolverine Mut Ins Co,1992,4038
ppauto,15407,Wolverine Mut Ins Co,1993,4635
ppauto,15407,Wolverine Mut Ins Co,1994,5193
ppauto,15407,Wolverine Mut Ins Co,1995,5561
ppauto,15407,Wolverine Mut Ins Co,1996,5949
ppauto,15407,Wolverine Mut Ins Co,1997,5377
ppauto,15660,Motor Club Ins Assoc,1988,5576
ppauto,15660,Motor Club Ins Assoc,1989,5330
ppauto,15660,Motor Club Ins Assoc,1990,5744
ppauto,15660,Motor Club Ins Assoc,1991,6088
ppauto,15660,Motor Club Ins Assoc,1992,6493
ppauto,15660,Motor Club Ins Assoc,1993,7184
ppauto,15660,Motor Club Ins Assoc,1994,7474
ppauto,15660,Motor Club Ins Assoc,1995,7434
ppauto,15660,Motor Club Ins Assoc,1996,7552
ppauto,15660,Motor Club Ins Assoc,1997,7632
ppauto,15997,Maine Mut Fire Ins Co,1988,1928
ppauto,15997,Maine Mut Fire Ins Co,1989,2515
ppauto,15997,Maine Mut Fire Ins Co,1990,3472
ppauto,15997,Maine Mut Fire Ins Co,1991,3925
ppauto,15997,Maine Mut Fire Ins Co,1992,5489
ppauto,15997,Maine Mut Fire Ins Co,1993,5563
ppauto,15997,Maine Mut Fire Ins Co,1994,6793
ppauto,15997,Maine Mut Fire Ins Co,1995,8218
ppauto,15997,Maine Mut Fire Ins Co,1996,8876
ppauto,15997,Maine Mut Fire Ins Co,1997,9057
ppauto,16373,Battle Creek Mut Ins Co,1988,1990
ppauto,16373,Battle Creek Mut Ins Co,1989,1857
ppauto,16373,Battle Creek Mut Ins Co,1990,1979
ppauto,16373,Battle Creek Mut Ins Co,1991,1956
ppauto,16373,Battle Creek Mut Ins Co,1992,1494
ppauto,16373,Battle Creek Mut Ins Co,1993,1408
ppauto,16373,Battle Creek Mut Ins Co,1994,1332
ppauto,16373,Battle Creek Mut Ins Co,1995,1496
ppauto,16373,Battle Creek Mut Ins Co,1996,1381
ppauto,16373,Battle Creek Mut Ins Co,1997,1355
ppauto,16799,Wayne Mut Ins Co,1988,2721
ppauto,16799,Wayne Mut Ins Co,1989,3230
ppauto,16799,Wayne Mut Ins Co,1990,3342
ppauto,16799,Wayne Mut Ins Co,1991,3802
ppauto,16799,Wayne Mut Ins Co,1992,4663
ppauto,16799,Wayne Mut Ins Co,1993,5320
ppauto,16799,Wayne Mut Ins Co,1994,5864
ppauto,16799,Wayne Mut Ins Co,1995,5587
ppauto,16799,Wayne Mut Ins Co,1996,5115
ppauto,16799,Wayne Mut Ins Co,1997,5104
ppauto,17299,Mennonite Mut Ins Co,1988,0
ppauto,17299,Mennonite Mut Ins Co,1989,0
ppauto,17299,Mennonite Mut Ins Co,1990,0
ppauto,17299,Mennonite Mut Ins Co,1991,0
ppauto,17299,Mennonite Mut Ins Co,1992,35
ppauto,17299,Mennonite Mut Ins Co,1993,284
ppauto,17299,Mennonite Mut Ins Co,1994,490
ppauto,17299,Mennonite Mut Ins Co,1995,800
ppauto,17299,Mennonite Mut Ins Co,1996,893
ppauto,17299,Mennonite Mut Ins Co,1997,667
ppauto,17884,German Mut Ins Co,1988,61
ppauto,17884,German Mut Ins Co,1989,316
ppauto,17884,German Mut Ins Co,1990,621
ppauto,17884,German Mut Ins Co,1991,907
ppauto,17884,German Mut Ins Co,1992,1259
ppauto,17884,German Mut Ins Co,1993,1626
ppauto,17884,German Mut Ins Co,1994,1747
ppauto,17884,German Mut Ins Co,1995,2000
ppauto,17884,German Mut Ins Co,1996,2496
ppauto,17884,German Mut Ins Co,1997,3226
ppauto,18163,Cooperativa D Seguros Multiples PR,1988,9634
ppauto,18163,Cooperativa D Seguros Multiples PR,1989,10271
ppauto,18163,Cooperativa D Seguros Multiples PR,1990,10845
ppauto,18163,Cooperativa D Seguros Multiples PR,1991,11400
ppauto,18163,Cooperativa D Seguros Multiples PR,1992,14995
ppauto,18163,Cooperativa D Seguros Multiples PR,1993,18637
ppauto,18163,Cooperativa D Seguros Multiples PR,1994,21370
ppauto,18163,Cooperativa D Seguros Multiples PR,1995,22232
ppauto,18163,Cooperativa D Seguros Multiples PR,1996,23307
ppauto,18163,Cooperativa D Seguros Multiples PR,1997,23790
ppauto,18309,Pioneer State Mut Ins Co,1988,0
ppauto,18309,Pioneer State Mut Ins Co,1989,0
ppauto,18309,Pioneer State Mut Ins Co,1990,0
ppauto,18309,Pioneer State Mut Ins Co,1991,0
ppauto,18309,Pioneer State Mut Ins Co,1992,0
ppauto,18309,Pioneer State Mut Ins Co,1993,0
ppauto,18309,Pioneer State Mut Ins Co,1994,0
ppauto,18309,Pioneer State Mut Ins Co,1995,0
ppauto,18309,Pioneer State Mut Ins Co,1996,98
ppauto,18309,Pioneer State Mut Ins Co,1997,4000
ppauto,18380,Pacific Ind Ins Co,1988,0
ppauto,18380,Pacific Ind Ins Co,1989,0
ppauto,18380,Pacific Ind Ins Co,1990,0
ppauto,18380,Pacific Ind Ins Co,1991,0
ppauto,18380,Pacific Ind Ins Co,1992,-2
ppauto,18380,Pacific Ind Ins Co,1993,209
ppauto,18380,Pacific Ind Ins Co,1994,1427
ppauto,18380,Pacific Ind Ins Co,1995,1922
ppauto,18380,Pacific Ind Ins Co,1996,1313
ppauto,18380,Pacific Ind Ins Co,1997,1204
ppauto,18538,Bancinsure Inc,1988,0
ppauto,18538,Bancinsure Inc,1989,0
ppauto,18538,Bancinsure Inc,1990,0
ppauto,18538,Bancinsure Inc,1991,0
ppauto,18538,Bancinsure Inc,1992,0
ppauto,18538,Bancinsure Inc,1993,0
ppauto,18538,Bancinsure Inc,1994,0
ppauto,18538,Bancinsure Inc,1995,0
ppauto,18538,Bancinsure Inc,1996,0
ppauto,18538,Bancinsure Inc,1997,13
ppauto,18686,Co-Operative Ins Co,1988,0
ppauto,18686,Co-Operative Ins Co,1989,0
ppauto,18686,Co-Operative Ins Co,1990,0
ppauto,18686,Co-Operative Ins Co,1991,0
ppauto,18686,Co-Operative Ins Co,1992,0
ppauto,18686,Co-Operative Ins Co,1993,0
ppauto,18686,Co-Operative Ins Co,1994,34
ppauto,18686,Co-Operative Ins Co,1995,329
ppauto,18686,Co-Operative Ins Co,1996,675
ppauto,18686,Co-Operative Ins Co,1997,1022
ppauto,18791,Virginia Mut Ins Co,1988,8743
ppauto,18791,Virginia Mut Ins Co,1989,9347
ppauto,18791,Virginia Mut Ins Co,1990,10372
ppauto,18791,Virginia Mut Ins Co,1991,11423
ppauto,18791,Virginia Mut Ins Co,1992,12614
ppauto,18791,Virginia Mut Ins Co,1993,13648
ppauto,18791,Virginia Mut Ins Co,1994,14435
ppauto,18791,Virginia Mut Ins Co,1995,15610
ppauto,18791,Virginia Mut Ins Co,1996,15896
ppauto,18791,Virginia Mut Ins Co,1997,16513
ppauto,19020,Bell United Ins Co,1988,0
ppauto,19020,Bell United Ins Co,1989,0
ppauto,19020,Bell United Ins Co,1990,0
ppauto,19020,Bell United Ins Co,1991,0
ppauto,19020,Bell United Ins Co,1992,0
ppauto,19020,Bell United Ins Co,1993,0
ppauto,19020,Bell United Ins Co,1994,0
ppauto,19020,Bell United Ins Co,1995,0
ppauto,19020,Bell United Ins Co,1996,916
ppauto,19020,Bell United Ins Co,1997,2958
ppauto,19119,National Unity Ins Co,1988,481
ppauto,19119,National Unity Ins Co,1989,771
ppauto,19119,National Unity Ins Co,1990,1316
ppauto,19119,National Unity Ins Co,1991,594
ppauto,19119,National Unity Ins Co,1992,311
ppauto,19119,National Unity Ins Co,1993,273
ppauto,19119,National Unity Ins Co,1994,892
ppauto,19119,National Unity Ins Co,1995,803
ppauto,19119,National Unity Ins Co,1996,1874
ppauto,19119,National Unity Ins Co,1997,2613
ppauto,19780,Springfield Fire & Cas Co,1988,48
ppauto,19780,Springfield Fire & Cas Co,1989,59
ppauto,19780,Springfield Fire & Cas Co,1990,119
ppauto,19780,Springfield Fire & Cas Co,1991,1621
ppauto,19780,Springfield Fire & Cas Co,1992,2440
ppauto,19780,Springfield Fire & Cas Co,1993,2390
ppauto,19780,Springfield Fire & Cas Co,1994,1715
ppauto,19780,Springfield Fire & Cas Co,1995,1290
ppauto,19780,Springfield Fire & Cas Co,1996,1503
ppauto,19780,Springfield Fire & Cas Co,1997,1018
ppauto,20430,Harbor Ins Co,1988,0
ppauto,20430,Harbor Ins Co,1989,0
ppauto,20430,Harbor Ins Co,1990,0
ppauto,20430,Harbor Ins Co,1991,0
ppauto,20430,Harbor Ins Co,1992,0
ppauto,20430,Harbor Ins Co,1993,1110
ppauto,20430,Harbor Ins Co,1994,1730
ppauto,20430,Harbor Ins Co,1995,1742
ppauto,20430,Harbor Ins Co,1996,1525
ppauto,20430,Harbor Ins Co,1997,1876
ppauto,20800,Southland Lloyds Ins Co,1988,7
ppauto,20800,Southland Lloyds Ins Co,1989,98
ppauto,20800,Southland Lloyds Ins Co,1990,67
ppauto,20800,Southland Lloyds Ins Co,1991,6
ppauto,20800,Southland Lloyds Ins Co,1992,0
ppauto,20800,Southland Lloyds Ins Co,1993,0
ppauto,20800,Southland Lloyds Ins Co,1994,0
ppauto,20800,Southland Lloyds Ins Co,1995,0
ppauto,20800,Southland Lloyds Ins Co,1996,0
ppauto,20800,Southland Lloyds Ins Co,1997,0
ppauto,21172,Vanliner Ins Co,1988,0
ppauto,21172,Vanliner Ins Co,1989,0
ppauto,21172,Vanliner Ins Co,1990,0
ppauto,21172,Vanliner Ins Co,1991,0
ppauto,21172,Vanliner Ins Co,1992,0
ppauto,21172,Vanliner Ins Co,1993,93
ppauto,21172,Vanliner Ins Co,1994,4143
ppauto,21172,Vanliner Ins Co,1995,5489
ppauto,21172,Vanliner Ins Co,1996,1283
ppauto,21172,Vanliner Ins Co,1997,31
ppauto,22390,Wellington Ins Co,1988,0
ppauto,22390,Wellington Ins Co,1989,0
ppauto,22390,Wellington Ins Co,1990,46
ppauto,22390,Wellington Ins Co,1991,636
ppauto,22390,Wellington Ins Co,1992,1317
ppauto,22390,Wellington Ins Co,1993,1386
ppauto,22390,Wellington Ins Co,1994,1041
ppauto,22390,Wellington Ins Co,1995,787
ppauto,22390,Wellington Ins Co,1996,1635
ppauto,22390,Wellington Ins Co,1997,3530
ppauto,23574,Midwest Family Mut Ins Co,1988,3224
ppauto,23574,Midwest Family Mut Ins Co,1989,2837
ppauto,23574,Midwest Family Mut Ins Co,1990,2994
ppauto,23574,Midwest Family Mut Ins Co,1991,3330
ppauto,23574,Midwest Family Mut Ins Co,1992,3344
ppauto,23574,Midwest Family Mut Ins Co,1993,3306
ppauto,23574,Midwest Family Mut Ins Co,1994,3292
ppauto,23574,Midwest Family Mut Ins Co,1995,3466
ppauto,23574,Midwest Family Mut Ins Co,1996,3634
ppauto,23574,Midwest Family Mut Ins Co,1997,3794
ppauto,23663,National American Ins Co,1988,506
ppauto,23663,National American Ins Co,1989,248
ppauto,23663,National American Ins Co,1990,384
ppauto,23663,National American Ins Co,1991,306
ppauto,23663,National American Ins Co,1992,41
ppauto,23663,National American Ins Co,1993,14
ppauto,23663,National American Ins Co,1994,2813
ppauto,23663,National American Ins Co,1995,10886
ppauto,23663,National American Ins Co,1996,11669
ppauto,23663,National American Ins Co,1997,5896
ppauto,23876,Mapfre Reins Corp,1988,321
ppauto,23876,Mapfre Reins Corp,1989,1105
ppauto,23876,Mapfre Reins Corp,1990,2560
ppauto,23876,Mapfre Reins Corp,1991,5055
ppauto,23876,Mapfre Reins Corp,1992,6951
ppauto,23876,Mapfre Reins Corp,1993,5140
ppauto,23876,Mapfre Reins Corp,1994,2596
ppauto,23876,Mapfre Reins Corp,1995,3539
ppauto,23876,Mapfre Reins Corp,1996,6402
ppauto,23876,Mapfre Reins Corp,1997,3053
ppauto,25275,State-Wide Ins Co,1988,9145
ppauto,25275,State-Wide Ins Co,1989,10302
ppauto,25275,State-Wide Ins Co,1990,10244
ppauto,25275,State-Wide Ins Co,1991,9650
ppauto,25275,State-Wide Ins Co,1992,10764
ppauto,25275,State-Wide Ins Co,1993,12576
ppauto,25275,State-Wide Ins Co,1994,13950
ppauto,25275,State-Wide Ins Co,1995,16769
ppauto,25275,State-Wide Ins Co,1996,21466
ppauto,25275,State-Wide Ins Co,1997,21601
ppauto,25755,Peachtree Cas Ins Co,1988,5213
ppauto,25755,Peachtree Cas Ins Co,1989,3698
ppauto,25755,Peachtree Cas Ins Co,1990,6365
ppauto,25755,Peachtree Cas Ins Co,1991,5893
ppauto,25755,Peachtree Cas Ins Co,1992,2513
ppauto,25755,Peachtree Cas Ins Co,1993,4124
ppauto,25755,Peachtree Cas Ins Co,1994,3441
ppauto,25755,Peachtree Cas Ins Co,1995,5072
ppauto,25755,Peachtree Cas Ins Co,1996,5859
ppauto,25755,Peachtree Cas Ins Co,1997,3163
ppauto,26077,Lancer Ins Co,1988,0
ppauto,26077,Lancer Ins Co,1989,0
ppauto,26077,Lancer Ins Co,1990,0
ppauto,26077,Lancer Ins Co,1991,0
ppauto,26077,Lancer Ins Co,1992,0
ppauto,26077,Lancer Ins Co,1993,35
ppauto,26077,Lancer Ins Co,1994,435
ppauto,26077,Lancer Ins Co,1995,1195
ppauto,26077,Lancer Ins Co,1996,2114
ppauto,26077,Lancer Ins Co,1997,1993
ppauto,26808,Gulf States Ins Co,1988,441
ppauto,26808,Gulf States Ins Co,1989,516
ppauto,26808,Gulf States Ins Co,1990,290
ppauto,26808,Gulf States Ins Co,1991,484
ppauto,26808,Gulf States Ins Co,1992,868
ppauto,26808,Gulf States Ins Co,1993,869
ppauto,26808,Gulf States Ins Co,1994,1406
ppauto,26808,Gulf States Ins Co,1995,576
ppauto,26808,Gulf States Ins Co,1996,763
ppauto,26808,Gulf States Ins Co,1997,762
ppauto,26905,Century-Natl Ins Co,1988,0
ppauto,26905,Century-Natl Ins Co,1989,0
ppauto,26905,Century-Natl Ins Co,1990,0
ppauto,26905,Century-Natl Ins Co,1991,0
ppauto,26905,Century-Natl Ins Co,1992,0
